team,map_name,pistol_round_win_rate,n_pistol_rounds,ct_win_rate,n_ct_rounds,t_win_rate,n_t_rounds
NAVI Junior,Inferno,0.5588235294117647,68,0.4654255319148936,376,0.5393939393939394,330
NAVI Junior,Mirage,0.6276595744680851,94,0.5278884462151394,502,0.5562248995983936,498
NAVI Junior,Nuke,0.5340909090909091,88,0.5357142857142857,476,0.4756380510440835,431
NEVERMORE,Ancient,0.42857142857142855,14,0.4657534246575342,73,0.5555555555555556,81
NEVERMORE,Anubis,0.45454545454545453,22,0.4188034188034188,117,0.6095238095238096,105
NEVERMORE,Dust2,0.6666666666666666,6,0.3888888888888889,36,0.7916666666666666,24
NEVERMORE,Inferno,0.5,6,0.4166666666666667,36,0.5,34
NEVERMORE,Mirage,0.5,8,0.6363636363636364,44,0.5348837209302325,43
NEVERMORE,Train,0.25,4,0.375,24,0.15384615384615385,13
NIP Impact,Ancient,0.3333333333333333,18,0.4157303370786517,89,0.42045454545454547,88
NIP Impact,Anubis,0.8333333333333334,6,0.625,24,0.7058823529411765,34
NIP Impact,Dust2,0.5,16,0.3902439024390244,82,0.4827586206896552,87
NIP Impact,Inferno,0.5789473684210527,38,0.5352941176470588,170,0.5592417061611374,211
NIP Impact,Mirage,0.21428571428571427,14,0.32051282051282054,78,0.48,50
NIP Impact,Overpass,0.5,4,0.5416666666666666,24,0.11764705882352941,17
NIP Impact,Train,0.5,14,0.5833333333333334,72,0.45901639344262296,61
NIP Impact,Vertigo,0.25,4,0.5833333333333334,24,0.8571428571428571,14
NITRO,Ancient,0.5,14,0.5138888888888888,72,0.36363636363636365,77
NITRO,Dust2,0.25,12,0.4861111111111111,72,0.4666666666666667,60
NITRO,Inferno,0.45454545454545453,22,0.45544554455445546,101,0.5416666666666666,120
NITRO,Mirage,0.6363636363636364,22,0.5315315315315315,111,0.49504950495049505,101
NITRO,Nuke,0.25,12,0.35,60,0.4375,64
NITRO,Train,0.5,4,0.5714285714285714,21,0.5,24
NITRO,Vertigo,0.0,2,0.16666666666666666,12,0.25,4
NKT,Ancient,0.25,4,0.42105263157894735,19,0.375,24
NKT,Anubis,0.0,2,0.25,12,0.42857142857142855,7
NKT,Mirage,1.0,2,0.5833333333333334,12,0.2727272727272727,11
NOM,Ancient,0.5,2,0.7272727272727273,11,0.4166666666666667,12
NOM,Dust2,0.0,2,0.5454545454545454,11,0.3333333333333333,12
NOM,Inferno,1.0,2,1.0,3,0.8333333333333334,12
NOM,Mirage,0.5,2,0.5833333333333334,12,0.0,8
NOVA,Ancient,0.5,2,0.75,8,0.08333333333333333,12
NOVA,Anubis,0.5,2,0.25,12,0.0,4
NOVAQ,Ancient,0.46153846153846156,26,0.5737704918032787,122,0.4896551724137931,145
NOVAQ,Dust2,0.4827586206896552,58,0.503448275862069,290,0.5799373040752351,319
NOVAQ,Inferno,0.5555555555555556,36,0.4793814432989691,194,0.5213270142180095,211
NOVAQ,Mirage,0.6304347826086957,46,0.5236051502145923,233,0.490272373540856,257
NOVAQ,Nuke,0.3888888888888889,18,0.313953488372093,86,0.32941176470588235,85
NOVAQ,Train,0.42857142857142855,14,0.5,78,0.4375,64
NRG,Ancient,0.44,50,0.5559701492537313,268,0.5215311004784688,209
NRG,Anubis,0.5,66,0.5329341317365269,334,0.5545722713864307,339
NRG,Dust2,0.6153846153846154,104,0.52465483234714,507,0.6053571428571428,560
NRG,Inferno,0.6290322580645161,62,0.6062717770034843,287,0.5476190476190477,336
NRG,Mirage,0.5102040816326531,98,0.5857988165680473,507,0.5560165975103735,482
NRG,Nuke,0.52,50,0.5189393939393939,264,0.4690265486725664,226
NRG,Overpass,0.35714285714285715,14,0.4861111111111111,72,0.4714285714285714,70
NRG,Train,0.5769230769230769,52,0.6071428571428571,280,0.5369649805447471,257
NRG,Vertigo,0.8333333333333334,12,0.6875,64,0.5964912280701754,57
NSN,Ancient,0.0,2,0.0,2,0.08333333333333333,12
NSN,Inferno,0.0,2,0.25,12,0.6,10
NXT,Ancient,0.5,12,0.5423728813559322,59,0.5161290322580645,62
NXT,Anubis,0.25,4,0.23076923076923078,13,0.3333333333333333,24
NXT,Inferno,0.3333333333333333,12,0.5,56,0.5714285714285714,63
NXT,Nuke,0.5,12,0.5918367346938775,49,0.5652173913043478,69
NXT,Train,0.5,8,0.5,48,0.28125,32
NYX,Ancient,0.5,2,0.0,3,0.16666666666666666,12
NYX,Mirage,0.0,4,0.08333333333333333,24,0.0,4
NYX,Nuke,1.0,2,0.4166666666666667,12,0.45454545454545453,11
NYX,Overpass,1.0,2,0.4166666666666667,12,0.5,12
NYX,Train,0.0,2,0.3333333333333333,3,0.08333333333333333,12
Nalakuvara,Ancient,0.5,2,0.0,7,0.5,12
Nalakuvara,Anubis,0.5,4,0.36363636363636365,22,0.5,16
Nalakuvara,Inferno,0.0,2,0.0,2,0.08333333333333333,12
Nalakuvara,Mirage,0.5,2,0.6,5,0.08333333333333333,12
Nalakuvara,Nuke,0.25,4,0.47619047619047616,21,0.47368421052631576,19
Natus Vincere,Ancient,0.4594594594594595,74,0.5486284289276808,401,0.5093333333333333,375
Natus Vincere,Anubis,0.7,20,0.42696629213483145,89,0.5333333333333333,120
Natus Vincere,Dust2,0.42,50,0.5096525096525096,259,0.550185873605948,269
Natus Vincere,Inferno,0.4189189189189189,74,0.5126903553299492,394,0.5402010050251256,398
Natus Vincere,Mirage,0.46511627906976744,86,0.5011990407673861,417,0.5548523206751055,474
Natus Vincere,Nuke,0.5161290322580645,62,0.5639344262295082,305,0.47634069400630913,317
Natus Vincere,Train,0.5454545454545454,22,0.6126126126126126,111,0.4827586206896552,116
Needachance,Ancient,0.5,2,0.5,12,0.4166666666666667,12
Needachance,Dust2,0.5,2,0.6,10,0.5833333333333334,12
Needachance,Train,0.5,2,0.5,12,0.5833333333333334,12
Nemesis,Ancient,1.0,2,0.25,12,0.42857142857142855,7
Nemesis,Inferno,0.5,2,0.2727272727272727,11,0.5833333333333334,12
Nemesis,Mirage,0.25,4,0.5555555555555556,18,0.3333333333333333,24
Nemesis,Nuke,0.5,2,0.75,12,0.25,12
Nemesis,Overpass,0.0,2,0.6666666666666666,9,0.5833333333333334,12
Nemesis,Train,0.5,2,0.5,6,0.16666666666666666,12
Nemesis Impact,Ancient,0.5,4,0.18181818181818182,22,0.6190476190476191,21
Nemesis Impact,Dust2,0.5,2,0.4166666666666667,12,0.4,10
Nemesis Impact,Inferno,0.75,4,0.20833333333333334,24,0.36363636363636365,11
Nemesis Impact,Mirage,0.5,4,0.6666666666666666,18,0.3157894736842105,19
Nemesis Impact,Nuke,0.3333333333333333,6,0.6176470588235294,34,0.38235294117647056,34
Nemiga,Ancient,0.4855072463768116,138,0.501466275659824,682,0.5267857142857143,784
Nemiga,Anubis,0.5681818181818182,88,0.4144736842105263,456,0.6342975206611571,484
Nemiga,Dust2,0.5086206896551724,116,0.49022801302931596,614,0.5228013029315961,614
Nemiga,Inferno,0.4852941176470588,68,0.43575418994413406,358,0.4689265536723164,354
Nemiga,Mirage,0.5319148936170213,94,0.5081081081081081,555,0.4742729306487696,447
Nemiga,Overpass,0.625,8,0.6666666666666666,42,0.3181818181818182,44
Nemiga,Train,0.65,40,0.5560975609756098,205,0.4297872340425532,235
Nemiga,Vertigo,0.45,20,0.44680851063829785,94,0.5321100917431193,109
Netherlands,Dust2,0.0,2,0.5833333333333334,12,0.6666666666666666,9
Netherlands,Inferno,0.3333333333333333,6,0.5185185185185185,27,0.5555555555555556,36
Netherlands,Nuke,0.5,4,0.5833333333333334,24,0.5,20
Netherlands fe,Ancient,0.8333333333333334,6,0.5862068965517241,29,0.6363636363636364,33
Netherlands fe,Anubis,0.25,8,0.2727272727272727,33,0.4583333333333333,48
Netherlands fe,Dust2,0.75,4,0.7083333333333334,24,0.6,15
Netherlands fe,Inferno,0.625,8,0.42424242424242425,33,0.4090909090909091,44
Netherlands fe,Mirage,0.75,4,0.5714285714285714,14,0.75,24
Netherlands fe,Train,0.5,2,0.75,12,1.0,4
NeverPlay,Anubis,0.0,2,0.16666666666666666,6,0.3333333333333333,12
NeverPlay,Mirage,0.0,2,0.0,7,0.5,12
NewBALLS,Ancient,0.5,6,0.6,20,0.4166666666666667,36
NewBALLS,Anubis,0.5,4,0.5416666666666666,24,0.42857142857142855,14
NewBALLS,Dust2,0.5,6,0.2962962962962963,27,0.6785714285714286,28
NewBALLS,Mirage,0.5,4,0.4583333333333333,24,0.625,16
NewBALLS,Nuke,0.5,2,0.4166666666666667,12,0.14285714285714285,7
NewBALLS,Vertigo,0.5,6,0.47619047619047616,21,0.5555555555555556,36
Newstar,Dust2,0.5,2,0.4166666666666667,12,0.0,6
Newstar,Overpass,1.0,2,0.5,12,0.5,12
Nexus,Ancient,0.49137931034482757,116,0.48119122257053293,638,0.4669051878354204,559
Nexus,Anubis,0.5648148148148148,108,0.4172297297297297,592,0.5960502692998204,557
Nexus,Dust2,0.54,150,0.5172413793103449,667,0.5495716034271726,817
Nexus,Inferno,0.4818181818181818,110,0.4246353322528363,617,0.46654275092936803,538
Nexus,Mirage,0.48360655737704916,122,0.4963072378138848,677,0.4337748344370861,604
Nexus,Nuke,0.5753424657534246,146,0.5552699228791774,778,0.4913907284768212,755
Nexus,Train,0.5,30,0.5323741007194245,139,0.4251497005988024,167
Nii Kerge,Ancient,0.5,6,0.4838709677419355,31,0.4411764705882353,34
Nii Kerge,Anubis,0.25,4,0.3333333333333333,24,0.4,15
Nii Kerge,Dust2,0.5,2,0.3333333333333333,12,0.75,12
Nii Kerge,Mirage,0.5,4,0.42857142857142855,21,0.625,24
NinJa,Ancient,0.3,10,0.4166666666666667,48,0.24489795918367346,49
NinJa,Anubis,0.16666666666666666,6,0.25,28,0.5277777777777778,36
NinJa,Dust2,0.5,6,0.3103448275862069,29,0.4722222222222222,36
NinJa,Inferno,0.42857142857142855,14,0.5342465753424658,73,0.36363636363636365,66
NinJa,Mirage,0.6666666666666666,18,0.4943820224719101,89,0.5376344086021505,93
NinJa,Nuke,0.6666666666666666,6,0.43333333333333335,30,0.5882352941176471,34
Ninjas in Pyjamas,Ancient,0.4861111111111111,72,0.5172413793103449,406,0.5225464190981433,377
Ninjas in Pyjamas,Anubis,0.42857142857142855,28,0.4557823129251701,147,0.4900662251655629,151
Ninjas in Pyjamas,Dust2,0.38461538461538464,52,0.4791666666666667,288,0.4489795918367347,245
Ninjas in Pyjamas,Inferno,0.5,28,0.4797297297297297,148,0.4666666666666667,120
Ninjas in Pyjamas,Mirage,0.3125,32,0.46774193548387094,186,0.40397350993377484,151
Ninjas in Pyjamas,Nuke,0.4791666666666667,96,0.5619266055045872,436,0.553639846743295,522
Ninjas in Pyjamas,Overpass,0.5,4,0.6111111111111112,18,0.35,20
Ninjas in Pyjamas,Train,0.5869565217391305,46,0.6039215686274509,255,0.48360655737704916,244
Ninjas in Pyjamas,Vertigo,0.4166666666666667,12,0.5245901639344263,61,0.5915492957746479,71
Niory,Ancient,0.3333333333333333,6,0.4642857142857143,28,0.7352941176470589,34
Niory,Anubis,0.0,2,0.25,12,0.3333333333333333,6
Niory,Dust2,0.5,2,0.4444444444444444,9,0.3333333333333333,12
Niory,Mirage,0.16666666666666666,6,0.5428571428571428,35,0.5806451612903226,31
Nixuh,Ancient,0.3333333333333333,6,0.4482758620689655,29,0.3611111111111111,36
Nixuh,Dust2,0.0,2,0.08333333333333333,12,0.6666666666666666,6
Nixuh,Inferno,0.0,2,0.0,4,0.25,12
Nixuh,Mirage,0.5,2,0.5,12,0.4166666666666667,12
Nixuh,Nuke,0.0,2,0.16666666666666666,12,0.6666666666666666,9
Nixuh,Overpass,1.0,2,0.5833333333333334,12,0.4166666666666667,12
No Radar,Inferno,1.0,2,0.8571428571428571,7,0.5833333333333334,12
No Radar,Mirage,0.0,2,0.6666666666666666,12,0.5,10
Nocturnal,Ancient,0.4,10,0.43636363636363634,55,0.4,50
Nocturnal,Dust2,0.5,10,0.36363636363636365,44,0.4375,48
Nocturnal,Inferno,1.0,2,0.6666666666666666,12,0.8333333333333334,6
Nocturnal,Mirage,0.3333333333333333,6,0.38235294117647056,34,0.5862068965517241,29
Nocturnal,Nuke,0.8333333333333334,6,0.5185185185185185,27,0.5294117647058824,34
Nocturnal,Overpass,1.0,2,0.4444444444444444,9,0.75,12
Nocturnal,Train,0.375,8,0.4074074074074074,27,0.4375,48
NomadS,Ancient,0.4264705882352941,68,0.4418604651162791,344,0.5091383812010444,383
NomadS,Anubis,0.5833333333333334,24,0.4032258064516129,124,0.5691056910569106,123
NomadS,Dust2,0.4117647058823529,34,0.36312849162011174,179,0.45454545454545453,154
NomadS,Inferno,0.5294117647058824,34,0.4530386740331492,181,0.4715909090909091,176
NomadS,Mirage,0.5,34,0.4875,160,0.4157303370786517,178
NomadS,Nuke,0.6071428571428571,28,0.5448275862068965,145,0.39473684210526316,152
NomadS,Overpass,0.5,4,0.35294117647058826,17,0.4583333333333333,24
NomadS,Train,0.125,8,0.3541666666666667,48,0.25,28
Nordix,Ancient,0.375,8,0.5333333333333333,30,0.46808510638297873,47
Nordix,Anubis,0.5833333333333334,12,0.5538461538461539,65,0.6,55
Nordix,Inferno,0.35714285714285715,14,0.42857142857142855,70,0.6029411764705882,68
Nordix,Mirage,0.0,2,0.08333333333333333,12,0.0,2
Nordix,Train,0.375,8,0.4375,48,0.6136363636363636,44
North Macedonia,Ancient,0.5,4,0.47058823529411764,17,0.4166666666666667,24
North Macedonia,Anubis,0.0,2,0.0,6,0.4166666666666667,12
North Macedonia,Dust2,1.0,2,0.3333333333333333,9,0.4166666666666667,12
North Macedonia,Inferno,0.5,4,0.3333333333333333,18,0.391304347826087,23
North Macedonia,Nuke,0.5,2,0.3333333333333333,12,0.6666666666666666,12
Northern Cossacks,Ancient,0.5,2,0.3333333333333333,12,0.0,5
Northern Cossacks,Dust2,0.0,2,0.16666666666666666,12,0.25,4
Northern Cossacks,Mirage,0.5,4,0.4,15,0.4166666666666667,24
Northern Cossacks,Nuke,0.5,2,0.3333333333333333,12,0.0,5
Northern Lights,Ancient,0.2857142857142857,14,0.417910447761194,67,0.3783783783783784,74
Northern Lights,Anubis,0.0,2,0.4166666666666667,12,0.5833333333333334,12
Northern Lights,Dust2,1.0,4,0.4583333333333333,24,0.42105263157894735,19
Northern Lights,Inferno,0.75,12,0.41935483870967744,62,0.423728813559322,59
Northern Lights,Mirage,0.3,10,0.4583333333333333,48,0.3333333333333333,51
Northern Lights,Overpass,0.75,4,0.7142857142857143,21,0.5,22
Northern Lights,Train,0.25,4,0.4166666666666667,24,0.5714285714285714,7
Northern Lights,Vertigo,1.0,2,0.5833333333333334,12,0.2727272727272727,11
Norway,Ancient,0.25,4,0.47368421052631576,19,0.5555555555555556,18
Norway,Dust2,1.0,2,0.6666666666666666,9,0.5833333333333334,12
Norway,Nuke,1.0,2,0.625,8,0.6666666666666666,12
Norway,Vertigo,0.5,2,0.6666666666666666,6,0.08333333333333333,12
Norway fe,Anubis,0.5,4,0.5,24,0.43478260869565216,23
Norway fe,Dust2,1.0,2,0.5,12,0.36363636363636365,11
Norway fe,Mirage,0.0,4,0.5,24,0.3333333333333333,15
Nostalgia,Ancient,0.75,4,0.3333333333333333,15,0.6666666666666666,15
Nostalgia,Anubis,0.5,2,0.5714285714285714,7,0.75,12
Nostalgia,Dust2,0.5,4,0.5714285714285714,14,0.2857142857142857,21
Nostalgia,Train,0.0,2,0.2222222222222222,9,0.5,12
Not Mythic,Anubis,0.5,2,0.3333333333333333,12,0.16666666666666666,6
Not Mythic,Dust2,1.0,2,0.2857142857142857,7,0.3333333333333333,12
Not Mythic,Nuke,0.5,4,0.4583333333333333,24,0.29411764705882354,17
Nouns,Ancient,0.5853658536585366,82,0.535,400,0.6041666666666666,432
Nouns,Anubis,0.5263157894736842,38,0.4673913043478261,184,0.5495495495495496,222
Nouns,Dust2,0.5625,80,0.5962566844919787,374,0.5550239234449761,418
Nouns,Inferno,0.6,10,0.5272727272727272,55,0.4807692307692308,52
Nouns,Mirage,0.6395348837209303,86,0.5584988962472406,453,0.48283261802575106,466
Nouns,Nuke,0.5,62,0.5714285714285714,315,0.5151515151515151,297
Nouns,Train,0.4375,16,0.4583333333333333,96,0.3783783783783784,74
Nouns,Vertigo,0.36363636363636365,22,0.4909090909090909,110,0.4270833333333333,96
Nouns fe,Ancient,0.375,8,0.5,34,0.5555555555555556,45
Nouns fe,Anubis,0.625,16,0.4,95,0.5,70
Nouns fe,Dust2,0.3333333333333333,12,0.35714285714285715,56,0.40625,64
Nouns fe,Mirage,0.2777777777777778,18,0.41346153846153844,104,0.5,92
Nouns fe,Train,0.3333333333333333,6,0.6071428571428571,28,0.5833333333333334,36
NuTorious,Ancient,0.5,18,0.5555555555555556,81,0.39814814814814814,108
NuTorious,Anubis,0.5,2,0.3333333333333333,12,0.6666666666666666,12
NuTorious,Dust2,0.6666666666666666,6,0.5588235294117647,34,0.3103448275862069,29
NuTorious,Mirage,0.0,4,0.20833333333333334,24,0.125,8
NuTorious,Nuke,0.6666666666666666,6,0.5,36,0.4782608695652174,23
NuTorious,Train,0.375,8,0.5208333333333334,48,0.3225806451612903,31
Nuclear TigeRES,Ancient,0.6428571428571429,28,0.6592592592592592,135,0.5,160
Nuclear TigeRES,Anubis,0.5,10,0.5166666666666667,60,0.5098039215686274,51
Nuclear TigeRES,Dust2,0.4230769230769231,26,0.3795620437956204,137,0.49586776859504134,121
Nuclear TigeRES,Inferno,0.3333333333333333,12,0.5217391304347826,69,0.515625,64
Nuclear TigeRES,Mirage,0.5,4,0.5833333333333334,24,0.3,20
Nuclear TigeRES,Nuke,0.4166666666666667,12,0.5,70,0.43859649122807015,57
Nuclear TigeRES,Train,0.5,16,0.6352941176470588,85,0.5833333333333334,84
Nuclear TigeRES,Vertigo,0.5,2,0.75,12,0.09090909090909091,11
Nyx Empyre,Ancient,0.0,2,0.36363636363636365,11,0.5,12
Nyx Empyre,Anubis,0.0,4,0.125,24,0.0,5
Nyx Empyre,Inferno,0.5,2,0.18181818181818182,11,0.6666666666666666,12
Nyx Empyre,Mirage,0.16666666666666666,6,0.21212121212121213,33,0.5384615384615384,26
Nyx Empyre,Train,0.75,4,0.47619047619047616,21,0.5,20
O PLANO,Ancient,0.6666666666666666,6,0.7241379310344828,29,0.6666666666666666,27
O PLANO,Dust2,0.0,2,0.25,12,0.3333333333333333,6
O PLANO,Mirage,0.8333333333333334,6,0.7407407407407407,27,0.7037037037037037,27
ODDIK,Ancient,0.5757575757575758,66,0.6197183098591549,355,0.5585585585585585,333
ODDIK,Anubis,0.42857142857142855,56,0.5299684542586751,317,0.5480427046263345,281
ODDIK,Dust2,0.48,50,0.5084745762711864,295,0.4713656387665198,227
ODDIK,Inferno,0.47058823529411764,34,0.48633879781420764,183,0.5471698113207547,159
ODDIK,Mirage,1.0,2,0.9166666666666666,12,0.6666666666666666,3
ODDIK,Nuke,0.5263157894736842,76,0.5763157894736842,380,0.45454545454545453,429
ODDIK,Overpass,0.625,16,0.6172839506172839,81,0.45652173913043476,92
ODDIK,Train,0.6666666666666666,30,0.5562913907284768,151,0.49056603773584906,159
ODDIK,Vertigo,0.4166666666666667,12,0.5416666666666666,72,0.40425531914893614,47
ODDIK Academy,Anubis,0.5,6,0.25,36,0.25,16
ODDIK Academy,Dust2,0.75,4,0.42105263157894735,19,0.4166666666666667,24
ODDIK Academy,Inferno,0.5,4,0.3333333333333333,24,0.23076923076923078,13
ODDIK Academy,Mirage,0.8333333333333334,6,0.68,25,0.5428571428571428,35
ODDIK Academy,Nuke,1.0,2,0.5833333333333334,12,0.8571428571428571,7
OG,Ancient,0.526595744680851,188,0.5633187772925764,916,0.5290753098188751,1049
OG,Anubis,0.5333333333333333,60,0.4778481012658228,316,0.5855855855855856,333
OG,Dust2,0.5862068965517241,58,0.5157232704402516,318,0.4774193548387097,310
OG,Inferno,0.5098039215686274,102,0.478494623655914,558,0.4722222222222222,468
OG,Mirage,0.4880952380952381,84,0.5409836065573771,488,0.4441687344913151,403
OG,Nuke,0.5677966101694916,118,0.602291325695581,611,0.5,648
OG,Overpass,0.5,18,0.6634615384615384,104,0.5301204819277109,83
OG,Train,0.5333333333333333,30,0.48466257668711654,163,0.4217687074829932,147
OG,Vertigo,0.0,2,0.5,12,0.125,8
OL5,Ancient,1.0,2,0.9166666666666666,12,1.0,2
OL5,Anubis,0.5,2,0.3333333333333333,12,0.75,12
OLD BASTARDS,Dust2,0.5,2,0.5833333333333334,12,0.4166666666666667,12
OLD BASTARDS,Inferno,0.5,2,0.6666666666666666,12,0.3333333333333333,12
OLD BASTARDS,Overpass,0.5,2,0.5833333333333334,12,0.2727272727272727,11
ONi,Ancient,0.5,8,0.2619047619047619,42,0.38235294117647056,34
ONi,Anubis,0.875,8,0.7714285714285715,35,0.7575757575757576,33
ONi,Inferno,0.5,2,0.3333333333333333,12,0.0,5
ONi,Mirage,0.875,8,0.42105263157894735,38,0.5,44
ONi,Nuke,0.5,2,0.5,12,0.2222222222222222,9
Omega,Ancient,1.0,2,0.6666666666666666,9,0.5833333333333334,12
Omega,Dust2,0.5,2,0.08333333333333333,12,0.6,5
Omega,Mirage,0.5,2,0.5833333333333334,12,0.5,12
One For All,Ancient,0.0,2,0.3333333333333333,12,0.6666666666666666,12
One For All,Dust2,0.0,2,0.6,10,0.5833333333333334,12
One For All,Nuke,0.5,4,0.5833333333333334,24,0.36363636363636365,11
OneDay fe,Ancient,0.5,8,0.5675675675675675,37,0.625,48
OneDay fe,Anubis,0.5,6,0.41935483870967744,31,0.6666666666666666,36
OneDay fe,Dust2,0.25,4,0.5714285714285714,14,0.13043478260869565,23
OneDay fe,Mirage,0.5,4,0.3125,16,0.6875,16
OneDay fe,Train,1.0,2,0.4166666666666667,12,0.6666666666666666,12
OneDay fe,Vertigo,0.5,2,0.7777777777777778,9,0.08333333333333333,12
Only One Word,Ancient,0.5,16,0.4787234042553192,94,0.4861111111111111,72
Only One Word,Anubis,0.5,12,0.30612244897959184,49,0.5,70
Only One Word,Dust2,0.5833333333333334,24,0.6183206106870229,131,0.42857142857142855,119
Only One Word,Inferno,0.5833333333333334,12,0.5151515151515151,66,0.5,60
Only One Word,Mirage,0.4444444444444444,18,0.5060240963855421,83,0.5242718446601942,103
Only One Word,Nuke,0.5,2,0.5,12,0.125,8
Onyx Ravens,Ancient,0.5,4,0.7142857142857143,14,0.2222222222222222,18
Onyx Ravens,Anubis,0.75,4,0.2857142857142857,14,0.7647058823529411,17
Onyx Ravens,Dust2,0.75,4,0.5555555555555556,18,0.5833333333333334,24
Onyx Ravens,Mirage,1.0,2,0.3333333333333333,12,0.5833333333333334,12
Onyx Ravens,Nuke,0.5,4,0.75,16,0.5416666666666666,24
Oramond,Ancient,0.35714285714285715,14,0.4383561643835616,73,0.5375,80
Oramond,Dust2,0.375,8,0.5833333333333334,48,0.4857142857142857,35
Oramond,Inferno,0.0,2,0.16666666666666666,12,0.5,6
Oramond,Mirage,0.42857142857142855,14,0.5875,80,0.5147058823529411,68
Oramond,Nuke,0.4,10,0.4883720930232558,43,0.5,60
Oramond,Train,0.5,4,0.4583333333333333,24,0.2,15
OutGoing,Dust2,0.5,2,0.25,12,0.5555555555555556,9
OutGoing,Mirage,0.5,2,0.45454545454545453,11,0.4166666666666667,12
Outfit 49,Anubis,0.6666666666666666,6,0.3333333333333333,36,0.5714285714285714,28
Outfit 49,Dust2,0.6,10,0.3611111111111111,36,0.543859649122807,57
Outfit 49,Inferno,0.3333333333333333,6,0.2777777777777778,36,0.4090909090909091,22
Outfit 49,Nuke,1.0,2,0.4166666666666667,12,0.45454545454545453,11
Outfit 49,Overpass,0.0,2,0.3333333333333333,9,0.4166666666666667,12
Outfit 49,Train,0.16666666666666666,6,0.4722222222222222,36,0.25,24
Overpeek,Ancient,0.75,4,0.23809523809523808,21,0.75,20
Overpeek,Dust2,0.5,6,0.7727272727272727,22,0.6111111111111112,36
Overpeek,Mirage,0.5,2,0.4166666666666667,12,0.0,6
Overpeek,Nuke,0.5,4,0.625,24,0.4166666666666667,24
Overpeek,Overpass,1.0,2,0.8333333333333334,12,0.42857142857142855,7
Overpeek,Train,0.75,4,0.625,24,0.45,20
OxinGame,Inferno,0.0,2,0.5833333333333334,12,0.4166666666666667,12
OxinGame,Mirage,0.5,2,0.5714285714285714,7,0.16666666666666666,12
OxinGame,Train,0.0,2,0.6666666666666666,12,0.3333333333333333,12
PARIVISION,Ancient,0.4921875,128,0.5331179321486268,619,0.5576368876080692,694
PARIVISION,Anubis,0.45,40,0.400990099009901,202,0.6261682242990654,214
PARIVISION,Dust2,0.5714285714285714,84,0.5266272189349113,338,0.6428571428571429,490
